|      x |      y |        Pixel Value |          Magnitude |   Local Background | Size of Source (Total Pixel Count) |
|  658.0 | 3834.0 |   5491.60876132932 | 15.950751026934979 | 3428.8383685800604 |                              177.0 |
| 2212.0 | 4439.0 |  1818.379699248122 | 17.150788564514542 | 3411.2744360902257 |                               97.0 |
|  566.0 |  480.0 |  3437.149758454063 | 16.459503862518954 |  3423.816425120773 |                              137.0 |
| 1120.0 | 1061.0 |  4355.745098039217 | 16.202343858650927 |  3422.921568627451 |                              137.0 |
|  172.0 | 1528.0 |  3314.493527508108 | 16.498957061822992 |  3421.813915857605 |                              137.0 |
| 2040.0 | 1989.0 |  4407.990033222595 | 16.189398490314296 | 3421.5548172757476 |                              137.0 |
| 2394.0 | 2388.0 | 1580.6828752642614 |  17.30288812930845 | 3417.2219873150107 |                               69.0 |
| 1167.0 | 2452.0 | 2666.6096654275316 | 16.735101377683236 | 3425.1895910780668 |                               97.0 |
| 1622.0 | 2502.0 | 2302.0545851528295 | 16.894710957033148 |  3424.984716157205 |                               69.0 |
| 1714.0 | 4319.0 | 2022.0665236051427 |  17.03551140183363 |  3417.796137339056 |                               69.0 |
| 2031.0 | 1272.0 |  2905.199124726496 | 16.642060238385334 | 3417.4463894967175 |                               69.0 |
| 1327.0 | 1314.0 |            2571.75 |  16.77442812873339 |  3418.554347826087 |                               69.0 |
|  224.0 | 1375.0 |  4452.400329489261 | 16.178514484455352 |   3420.70510708402 |                              137.0 |
|  830.0 | 1474.0 |  3291.050279329589 | 16.506663706700564 | 3424.7932960893854 |                               97.0 |
|  404.0 | 1657.0 |   4431.37924865837 | 16.183652700890597 |  3425.683363148479 |                              137.0 |
| 2303.0 | 1993.0 | 2600.4628820960643 | 16.762373351950238 | 3419.7903930131006 |                               69.0 |
|  576.0 | 2541.0 |  6178.300163132139 | 15.822827489995268 | 3428.3768352365414 |                              177.0 |
| 1772.0 | 2665.0 | 3667.4926590538234 | 16.389076866946606 | 3424.9380097879284 |                              137.0 |
| 2345.0 | 2850.0 | 2558.8840262581944 |  16.77987349190323 | 3417.1466083150985 |                               69.0 |
|  940.0 | 3256.0 |  2727.886363636353 | 16.710434312928918 | 3434.0227272727275 |                              137.0 |
|  494.0 | 3320.0 |  2586.937269372691 | 16.768035255900564 |  3425.959409594096 |                               97.0 |
| 1842.0 | 3470.0 | 2871.9070208728663 | 16.654574061644944 |   3430.15559772296 |                               97.0 |
| 1820.0 | 3820.0 | 1811.5626373626292 |  17.15486661254635 | 3426.7164835164835 |                               69.0 |
| 2066.0 | 4024.0 |  2941.366013071878 | 16.628627325193598 | 3416.5599128540307 |                               69.0 |
| 2115.0 | 4103.0 |  3215.857933579362 |  16.53175786313713 | 3415.4963099630995 |                               97.0 |
|  261.0 | 4271.0 |  1630.997816593881 |   17.2688665508663 | 3424.8406113537117 |                               69.0 |
|  383.0 |  596.0 |    5389.8469860896 | 15.971058909871841 | 3427.7805255023186 |                              177.0 |
| 1891.0 |  628.0 |  6320.503355704714 | 15.798120834396853 | 3413.7919463087246 |                              137.0 |
|  709.0 |  701.0 |  7291.858294930891 | 15.642904449304705 | 3426.5841013824884 |                              293.0 |
|  769.0 |  723.0 |  5072.613520408166 | 16.036920562690614 |  3426.815051020408 |                              225.0 |
|  917.0 | 1122.0 |  3659.264847512066 |  16.39151539084316 |  3423.414125200642 |                              137.0 |
| 2361.0 | 1146.0 |  3164.178966789681 | 16.549347401675547 | 3417.9981549815498 |                               97.0 |
| 2410.0 | 1374.0 | 2553.4809160305304 | 16.782168458965597 | 3426.9847328244273 |                               97.0 |
|  815.0 | 1394.0 |  3834.913680781785 |  16.34061101760696 | 3423.5553745928337 |                              137.0 |
| 1351.0 | 1774.0 | 2978.2038216560613 |  16.61511395854201 | 3423.2101910828023 |                              137.0 |
| 1923.0 | 1958.0 | 1917.7532188841142 | 17.093018199081772 | 3420.3369098712446 |                               69.0 |
| 1721.0 | 2046.0 |    3664.4737827715 | 16.389970952725267 | 3420.2116104868915 |                               97.0 |
| 2209.0 | 2153.0 |  2598.649350649357 | 16.763130795429767 | 3417.8311688311687 |                               69.0 |
|  838.0 | 2174.0 | 3565.9886578449514 | 16.419550106240965 | 3423.6805293005673 |                               97.0 |
|  281.0 | 2435.0 |  5120.278761061956 |  16.02676598569744 |  3421.862831858407 |                              177.0 |
|  356.0 | 2715.0 | 2543.6721611722023 | 16.786347157646166 |  3419.415750915751 |                               97.0 |
| 1099.0 | 4230.0 | 2320.4179775280645 | 16.886084446195262 | 3422.0808988764047 |                               69.0 |
|  267.0 | 4333.0 | 1602.0426540284534 | 17.288314812760255 |  3424.781990521327 |                               69.0 |
|  604.0 |  567.0 | 3662.3834710743395 | 16.390590461764894 | 3428.6760330578513 |                              137.0 |
| 1501.0 | 1062.0 |  4672.575503355707 | 16.126109180503743 |  3423.068791946309 |                              137.0 |
|  585.0 | 1258.0 |  3325.366852886451 |   16.4954010913941 | 3421.8621973929235 |                               97.0 |
|  562.0 | 1355.0 |  6123.863636363647 | 15.832436221385358 | 3423.8030303030305 |                              177.0 |
| 1576.0 | 1573.0 | 2425.6558441558445 |    16.837927043697 |  3417.352813852814 |                               69.0 |
| 1146.0 | 1966.0 | 2460.0392156862654 |  16.82264492429399 | 3420.7385620915034 |                               69.0 |
|  536.0 | 2001.0 |  3685.551859099767 | 16.383743683747483 | 3421.7984344422703 |                               97.0 |
|  189.0 | 2920.0 | 2966.8477443609154 | 16.619261851667087 |  3420.558270676692 |                               97.0 |
|  931.0 | 3369.0 | 1914.5509915014263 |    17.094832655776 | 3428.3980169971674 |                              177.0 |
|  535.0 | 3445.0 | 2267.9868421052815 |  16.91089867340908 | 3423.8552631578946 |                               69.0 |
|  803.0 | 3743.0 | 2000.7207792207773 |  17.04703379328337 | 3424.9025974025976 |                               69.0 |
|  902.0 | 3804.0 | 1919.9008620689565 | 17.091802990959874 |  3424.668103448276 |                               69.0 |
| 2208.0 | 3847.0 | 2317.7870967742056 | 16.887316148004665 |  3417.249462365591 |                               69.0 |
|  574.0 |  368.0 | 3508.5733788395883 | 16.437173590347626 |  3426.849829351536 |                              137.0 |
|  590.0 |  633.0 | 2629.9236499068793 | 16.750142148647704 | 3427.1657355679704 |                               97.0 |
| 1071.0 |  816.0 | 3325.2756933115306 | 16.495430855510946 | 3426.2169657422514 |                              137.0 |
|  655.0 |  945.0 | 2466.4285714285797 | 16.819828643321955 | 3421.4285714285716 |                               97.0 |
|  324.0 | 1214.0 |   3735.70436187397 | 16.369068751264855 | 3420.0678513731827 |                              137.0 |
|  375.0 | 2384.0 |  3392.246376811643 | 16.473781531807774 |  3422.246376811594 |                              137.0 |
| 1296.0 | 2543.0 |  1949.058064516139 |  17.07543805648593 | 3425.4774193548387 |                               69.0 |
| 1368.0 | 2742.0 |  4386.007485029986 | 16.194826578759532 |  3433.124251497006 |                              177.0 |
|  161.0 | 2767.0 | 3275.2195121950936 | 16.511898968386404 | 3420.3414634146343 |                              137.0 |
| 1992.0 | 3008.0 | 1802.0387096774066 | 17.160589710391932 |  3426.984946236559 |                               69.0 |
| 1820.0 | 3058.0 | 3088.9131147540757 | 16.575485768509523 | 3433.7524590163935 |                              137.0 |
| 1061.0 | 3066.0 |  2126.912023460376 | 16.980626184171115 |  3439.475073313783 |                              177.0 |
|  260.0 | 3180.0 | 3497.1806451613083 | 16.440704834604016 |  3423.232258064516 |                              137.0 |
| 2410.0 | 3849.0 | 1748.8216560509463 | 17.193136193487657 |  3415.770700636943 |                               69.0 |
| 2125.0 | 4063.0 |  2111.714592274686 | 16.988411947561577 |  3416.293991416309 |                               69.0 |
|  171.0 | 4205.0 | 2593.1988847583416 |  16.76541043460886 |  3421.131970260223 |                               97.0 |
| 2199.0 |  381.0 |  2618.277419354854 | 16.754960849283684 |  3409.169892473118 |                               69.0 |
|  804.0 |  883.0 |  5111.106707317056 | 16.028712629877994 | 3426.7225609756097 |                              177.0 |
| 1652.0 | 1086.0 | 2645.1771217712085 | 16.743863105449673 | 3420.1734317343175 |                               97.0 |
|  515.0 | 1450.0 |  3228.122905027936 | 16.527624846616476 |  3423.050279329609 |                               97.0 |
| 2067.0 | 2112.0 | 2362.0844155844243 | 16.866761464342883 |  3415.781385281385 |                               69.0 |
|  885.0 | 2497.0 |   4824.30085470085 |  16.09141404100567 | 3425.4649572649573 |                              137.0 |
| 1291.0 | 2651.0 |  4887.261654135305 | 16.077336022746135 |  3432.184962406015 |                              177.0 |
| 2200.0 | 3241.0 |  4256.346465816954 | 16.227407569458588 |  3433.872537659328 |                              293.0 |
|  701.0 | 3512.0 | 2009.9215686274401 |  17.04205222333546 | 3426.1895424836603 |                               69.0 |
|  764.0 | 4059.0 | 2012.6168831168907 | 17.040597221227976 |  3422.556277056277 |                               69.0 |
| 1702.0 | 4432.0 | 2924.4869402985205 | 16.634875784246223 | 3418.8712686567164 |                               97.0 |
| 2225.0 | 4453.0 |  2348.509868421068 | 16.873019026436758 | 3413.2006578947367 |                              137.0 |
| 2034.0 |  747.0 | 3630.2156488549663 |  16.40016893856265 | 3415.8225190839694 |                               97.0 |
| 1770.0 |  764.0 |  2993.717757009319 | 16.609472866655253 | 3415.6317757009347 |                               97.0 |
|  414.0 | 1090.0 | 3509.7936000000336 | 16.436796055713415 |          3421.0672 |                              137.0 |
|  854.0 | 1282.0 | 2358.8421052631456 | 16.868252821702853 | 3420.5789473684213 |                               97.0 |
|  233.0 | 2167.0 |  3098.959484346211 | 16.571960254174215 |  3418.134438305709 |                               97.0 |
| 2348.0 | 2200.0 | 2490.8069852941553 | 16.809149812500998 | 3420.8988970588234 |                               97.0 |
| 1743.0 | 2319.0 |  3767.198707592848 | 16.359953678895145 | 3421.7576736672054 |                              137.0 |
| 2417.0 | 2476.0 | 1740.2349137931014 | 17.198480306193197 | 3418.8081896551726 |                               69.0 |
| 1905.0 | 3186.0 | 2419.6643835616414 |   16.8406121702506 | 3433.1849315068494 |                              137.0 |
|  469.0 | 3463.0 |  5406.161745827994 | 15.967777412191767 |  3423.639281129653 |                              225.0 |
| 1590.0 | 3768.0 |  2563.410652920953 | 16.777954537981064 | 3433.0189003436426 |                              137.0 |
|  690.0 | 3834.0 | 3052.0782122904784 | 16.588510853454963 |  3425.122905027933 |                               97.0 |
| 1621.0 | 4381.0 | 1831.4276595744595 | 17.143025577658435 |  3419.385106382979 |                               69.0 |
| 2229.0 |  189.0 |  2804.782688766136 | 16.680251954313434 |  3412.084714548803 |                               97.0 |
|  820.0 |  744.0 |  3033.145714285667 | 16.595266813499556 |  3426.677142857143 |                              177.0 |
| 1731.0 | 1519.0 | 2152.5360169491614 |  16.96762393263419 | 3415.6588983050847 |                               69.0 |
| 1169.0 | 1774.0 |  3231.542400000035 |  16.52647535367383 |          3421.4048 |                              137.0 |
|  817.0 | 1903.0 |  2443.688741721853 | 16.829885279994773 |  3423.772626931567 |                               69.0 |
| 1504.0 | 2546.0 |  2897.941509433964 | 16.644775960884008 | 3427.9490566037734 |                               97.0 |
| 1193.0 | 2825.0 | 1880.9714285714435 | 17.114044503027298 | 3436.3714285714286 |                               97.0 |
| 1302.0 | 2881.0 | 2122.0035026270198 |  16.98313475894446 | 3442.0875656742555 |                              137.0 |
| 1090.0 | 2942.0 | 2716.8537815126474 | 16.714834335673146 | 3435.7747899159663 |                              137.0 |
| 2353.0 | 3085.0 | 2213.5302752293646 |  16.93728633411668 |   3424.42752293578 |                               97.0 |
| 1235.0 | 3614.0 | 1914.6679104477516 | 17.094766353411813 | 3434.8694029850744 |                               97.0 |
| 1649.0 | 3739.0 | 3948.8789915966336 | 16.308815436161964 | 3430.6067226890755 |                              137.0 |
| 2191.0 | 4050.0 | 1909.9490445859847 | 17.097445547784247 | 3415.0297239915076 |                               69.0 |
|  707.0 |  182.0 |  2781.067209775967 | 16.689471288643155 | 3427.5560081466397 |                               97.0 |
| 1367.0 |  195.0 |  2075.794392523356 | 17.007039163926358 | 3427.5794392523367 |                               97.0 |
|  261.0 |  219.0 |    3980.4257748776 | 16.300176175475464 | 3418.5954323001633 |                              137.0 |
| 2348.0 |  569.0 | 2387.2790178571595 | 16.855242047545843 | 3416.3727678571427 |                               69.0 |
|  959.0 |  590.0 | 3440.1503267973894 |  16.45855644831526 | 3429.0718954248364 |                              137.0 |
|  284.0 |  705.0 |  2765.281399046071 |  16.69565166918521 |  3425.421303656598 |                              137.0 |
|  855.0 |  710.0 | 1919.1709233791917 | 17.092215862047766 |  3428.410609037328 |                               97.0 |
| 1953.0 |  819.0 |  5309.858789625345 | 15.987292570978981 | 3413.0403458213254 |                              177.0 |
|  934.0 |  985.0 |  4589.790087463567 |  16.14551794080875 | 3425.4927113702624 |                              177.0 |
|  754.0 | 1588.0 | 2957.9020332717337 | 16.622540535207236 | 3421.7948243992605 |                               97.0 |
| 2004.0 | 1633.0 |  2616.649779735686 | 16.755636001870364 | 3421.2224669603524 |                               69.0 |
|  872.0 | 1831.0 |  2588.764378478634 | 16.767268689848752 | 3423.2189239332097 |                               97.0 |
| 1038.0 | 1894.0 | 3946.4442622950883 |  16.30948506646088 |  3424.077049180328 |                              137.0 |
|  185.0 | 2173.0 | 3068.8808193668374 | 16.582549942895977 | 3417.5270018621973 |                               97.0 |
|  364.0 | 2203.0 | 2647.6827458256157 |  16.74283513681923 | 3423.1372912801485 |                               97.0 |
| 1098.0 | 2395.0 | 2327.4000000000233 |  16.88282242504074 | 3421.6173913043476 |                               69.0 |
| 1073.0 | 2449.0 | 2188.3702882483194 | 16.949697975799985 | 3423.7627494456765 |                               69.0 |
|  250.0 | 2510.0 |   3866.30533117929 |  16.33175962925407 | 3420.7495961227787 |                              137.0 |
| 2094.0 | 2622.0 |  2379.922246220318 | 16.858593078565725 |  3418.827213822894 |                               69.0 |
|  687.0 | 2640.0 |  2415.085903083702 | 16.842668542641707 |  3424.737885462555 |                               69.0 |
| 2167.0 | 3225.0 |  2799.789373814012 |  16.68218659774355 | 3430.3320683111956 |                               97.0 |
|  969.0 |  753.0 | 3188.7585551330703 | 16.540945908025474 | 3427.0437262357414 |                               97.0 |
| 1149.0 | 1423.0 |  3489.245746691886 |  16.44317110556159 | 3420.2551984877127 |                               97.0 |
|  941.0 | 2077.0 |  2188.980561555072 |  16.94939523752244 | 3419.9568034557237 |                               69.0 |
| 1317.0 | 2353.0 | 2147.8293736501073 | 16.970000556297045 |  3421.509719222462 |                               69.0 |
|  173.0 | 2608.0 | 2621.9561068702023 |  16.75343645734293 | 3421.8148854961833 |                               97.0 |
| 2319.0 | 2713.0 | 2053.7548387096613 | 17.018628500861247 |   3418.87311827957 |                               69.0 |
| 2238.0 | 2972.0 | 3143.2587800369947 |  16.55654965665455 | 3420.5231053604434 |                               97.0 |
| 1676.0 | 3388.0 |  5339.113453192636 | 15.981327126319357 |  3432.208927464352 |                              861.0 |
|  505.0 | 3573.0 | 2582.4589552238467 | 16.769916430727484 | 3425.8097014925374 |                               97.0 |
| 2042.0 | 3595.0 | 1805.5785876993323 | 17.158459010461485 |  3424.498861047836 |                               69.0 |
| 1217.0 |  574.0 |  2129.155555555597 |  16.97948151989936 | 3430.9777777777776 |                               97.0 |
| 1180.0 |  992.0 | 3750.3973727421835 |  16.36480678558324 | 3425.8949096880133 |                              137.0 |
| 2223.0 | 1473.0 |  2591.018587360624 | 16.766323678690206 | 3426.1338289962823 |                               97.0 |
|  658.0 | 1617.0 | 2547.9706959706964 |  16.78451392774459 |  3421.227106227106 |                               97.0 |
| 2154.0 | 1620.0 | 2982.1784386616782 | 16.613665935232692 | 3423.8847583643123 |                               97.0 |
| 1148.0 | 1938.0 | 1948.5396145610139 | 17.075726901018534 | 3420.5139186295505 |                               69.0 |
|  933.0 | 2038.0 | 1904.7115384615608 | 17.100426968265257 | 3420.1346153846152 |                               69.0 |
| 1376.0 | 2101.0 | 1485.0042553191306 | 17.370680754656536 |  3420.536170212766 |                               69.0 |
|  603.0 | 2415.0 | 1907.1480686695431 |  17.09903896886668 |  3422.997854077253 |                               69.0 |
|  859.0 | 2679.0 | 2503.2884250474162 | 16.803722771914277 |  3429.986717267552 |                               97.0 |
|  462.0 | 3191.0 |  1909.989270386286 | 17.097422681128215 | 3423.7103004291844 |                               69.0 |
| 1136.0 | 3239.0 |  1507.425233644899 | 17.354410547755084 | 3433.4439252336447 |                              177.0 |
| 1790.0 | 3486.0 | 1667.9161290322663 | 17.244564478991308 | 3429.0881720430107 |                               69.0 |
| 2053.0 | 3592.0 | 2549.0554528650828 |  16.78405179166093 | 3424.0406654343806 |                               97.0 |
| 1113.0 | 3822.0 |  2085.812386156642 | 17.001811894760827 |  3429.094717668488 |                               97.0 |
| 2373.0 | 4378.0 |  2000.275752773392 |  17.04727532377415 | 3409.0855784469095 |                              137.0 |
|  550.0 |  236.0 | 2186.8451730419183 |  16.95045490897401 |  3421.816029143898 |                               97.0 |
| 2162.0 |  549.0 | 2693.0064516128914 |  16.72440651537902 |  3409.941935483871 |                               69.0 |
| 1059.0 |  559.0 | 4086.8961474036914 |  16.27151599514025 | 3429.6649916247907 |                              137.0 |
| 1519.0 | 1112.0 |  2995.247689463955 | 16.608918145440775 | 3421.9149722735674 |                               97.0 |
|  469.0 | 1173.0 | 3046.6130573248374 | 16.590456752316474 | 3419.7181528662422 |                              137.0 |
|  930.0 | 1686.0 |  2926.129455909948 |  16.63426616003151 |  3421.575984990619 |                               97.0 |
| 1739.0 | 2013.0 |  2318.363636363647 | 16.887046109369173 |  3416.212121212121 |                               69.0 |
| 1006.0 | 2256.0 | 1681.7832618026005 | 17.235574935537045 | 3424.1480686695277 |                               69.0 |
|  810.0 | 2516.0 |            2069.75 | 17.010205271837634 |  3424.728260869565 |                               69.0 |
| 1742.0 | 2708.0 | 2500.3162939297035 | 16.805012622300367 | 3428.9392971246007 |                              137.0 |
|  261.0 | 3332.0 | 1967.8068669528002 |  17.06504382057042 |  3421.785407725322 |                               69.0 |
| 1771.0 | 3371.0 |  9105.258555133361 | 15.401769293405938 | 3431.5855513307984 |                              973.0 |
|  487.0 | 3591.0 |  1984.324675324664 | 17.055968167695426 |  3426.748917748918 |                               69.0 |
| 2095.0 | 4087.0 | 1692.1758474576054 |  17.22888626989102 | 3415.0699152542375 |                               69.0 |
|  870.0 | 4089.0 |  2521.439560439554 | 16.795878593828725 |  3421.747252747253 |                               69.0 |
|  533.0 |  150.0 |   1719.03761755483 | 17.211786548948844 |  3421.868338557994 |                              137.0 |
|  699.0 |  178.0 | 1917.3233082707156 |  17.09326162031023 | 3424.4812030075186 |                               97.0 |
| 1612.0 |  800.0 | 2312.9675324675336 | 16.889576158636743 | 3417.3917748917747 |                               69.0 |
| 2233.0 |  987.0 |  3823.111731843557 | 16.343957523449667 |   3411.31843575419 |                               97.0 |
| 1480.0 |  989.0 | 1061.8164556962147 | 17.734876370959835 |   3418.03164556962 |                               69.0 |
| 1981.0 | 1189.0 | 2215.8869936034316 |  16.93613097911204 | 3414.8422174840084 |                               69.0 |
|  989.0 | 1487.0 | 3133.2888888888992 | 16.559998903422674 | 3421.2444444444445 |                               97.0 |
| 1620.0 | 1894.0 |  3354.893457943923 | 16.485803168142652 | 3420.6093457943925 |                               97.0 |
| 1217.0 | 2647.0 | 1774.5426008968498 | 17.177283925543936 | 3431.7892376681616 |                               69.0 |
| 2274.0 | 2660.0 |  2303.186813186796 | 16.894177086650704 |  3424.802197802198 |                               97.0 |
| 1187.0 | 2919.0 |  2248.313521545264 | 16.920357819075285 |  3438.478454680535 |                              177.0 |
| 1604.0 | 2925.0 | 2336.0622154779267 | 16.878788987504677 | 3442.0561456752657 |                              177.0 |
| 1814.0 | 3342.0 | 1857.3579545454122 | 17.127760974760953 | 3436.4602272727275 |                               97.0 |
| 2002.0 | 3455.0 | 1601.5738758030056 |  17.28863255958811 |  3426.498929336188 |                               69.0 |
| 1955.0 | 3830.0 | 1745.1999999999825 | 17.195386989213056 | 3426.2869565217393 |                               69.0 |
|  240.0 |  905.0 | 2850.0888529886724 |  16.66285400106542 | 3426.1599353796446 |                              137.0 |
| 1183.0 | 1256.0 |   5177.16074450087 |  16.01477087624251 | 3422.3637901861252 |                              137.0 |
| 2211.0 | 1408.0 | 2058.4880694143358 |  17.01612911435817 | 3426.2537960954446 |                               69.0 |
| 1656.0 | 1485.0 |   2447.04310344829 | 16.828395951748362 |  3417.405172413793 |                               69.0 |
|  404.0 | 1669.0 | 3153.9216000000015 | 16.552872766349882 |          3422.7232 |                              137.0 |
| 1153.0 | 1996.0 | 3887.4592030360946 | 16.325835389118083 | 3419.1499051233395 |                               97.0 |
| 1009.0 | 2023.0 |  3168.393656716449 |  16.54790216215188 |  3421.666044776119 |                               97.0 |
|  412.0 | 2121.0 | 1951.7901498929423 | 17.073917195211624 | 3420.4668094218414 |                               69.0 |
| 1677.0 | 2448.0 | 2649.9317343173316 | 16.741913284772284 | 3421.4852398523985 |                               97.0 |
| 1206.0 | 2785.0 | 1946.6275605214178 |  17.07679283034566 | 3432.2718808193667 |                               97.0 |
|  628.0 | 2790.0 | 1650.7706013362913 |  17.25578318524969 |  3431.017817371938 |                               69.0 |
| 1167.0 | 2853.0 |  2098.808080808085 | 16.995068180886452 | 3434.5050505050503 |                              137.0 |
| 1920.0 | 2865.0 | 2111.3464052287745 |  16.98860126711302 |  3426.690631808279 |                               69.0 |
| 1784.0 | 3649.0 | 1757.9500000000116 | 17.187483703464057 | 3428.7108695652173 |                               69.0 |
| 1310.0 | 3657.0 |  2105.070000000007 | 16.991833644929127 |            3436.89 |                              137.0 |
| 1181.0 | 3740.0 | 1553.4451612903213 |  17.32176018329863 | 3428.6602150537633 |                               69.0 |
| 1756.0 | 3765.0 | 1467.6673819742573 | 17.383430893987164 |  3425.019313304721 |                               69.0 |
|  395.0 | 3981.0 | 3087.8400000000256 | 16.575863028060105 |            3423.68 |                              137.0 |
|  472.0 | 3982.0 | 1917.4484978540859 | 17.093190730635406 | 3424.1094420600857 |                               69.0 |
| 1245.0 | 4235.0 | 2134.7922077922267 | 16.976610977711005 | 3421.6406926406926 |                               69.0 |
|  738.0 |  702.0 |  3349.314176245185 | 16.487610280889104 | 3428.5019157088122 |                               97.0 |
|  649.0 |  854.0 | 2900.4349442379316 | 16.643842177908937 |  3424.531598513011 |                               97.0 |
|  806.0 | 1362.0 | 2225.3210412147746 | 16.931518314100643 |   3420.80694143167 |                               69.0 |
| 1824.0 | 1549.0 | 2244.4068522483867 | 16.922246035127834 | 3417.1970021413276 |                               69.0 |
|  895.0 | 1889.0 | 2479.3202614378824 | 16.814168426130415 |  3421.864923747277 |                               69.0 |
| 1921.0 | 1912.0 | 2127.7532467532437 |  16.98019684529755 | 3420.5108225108224 |                               69.0 |
|  215.0 | 1949.0 | 1568.2838709677162 |  17.31143831006556 |  3418.778494623656 |                               69.0 |
| 1632.0 | 1956.0 |  2123.139484978543 | 16.982553682076116 |  3416.766094420601 |                               69.0 |
| 2417.0 | 1963.0 |  1630.149090909108 | 17.269431684698546 | 3418.5345454545454 |                               97.0 |
|  396.0 | 2156.0 | 1901.5043103448115 | 17.102256714472905 | 3422.3405172413795 |                               69.0 |
|  710.0 | 2495.0 | 1959.4533622559684 |  17.06966267220484 |  3424.355748373102 |                               69.0 |
| 2403.0 | 2637.0 | 2886.7809983897023 |  16.64896540503541 |  3417.892109500805 |                              137.0 |
|  319.0 | 3019.0 | 1929.2258064516063 | 17.086542343336397 | 3420.3010752688174 |                               69.0 |
|  705.0 | 3062.0 | 2566.2513966480037 |  16.77675200315581 | 3427.9664804469276 |                               97.0 |
|  864.0 | 3134.0 | 1786.5601750546775 | 17.169955878189157 | 3431.3107221006567 |                               69.0 |
| 1627.0 | 3692.0 | 1793.7098540146253 |  17.16561951497909 |  3431.786496350365 |                               97.0 |
| 2391.0 | 3779.0 | 1826.4451612903213 | 17.145983407188254 |  3416.993548387097 |                               69.0 |
|  594.0 | 3982.0 | 2328.5855263157864 | 16.882269515731522 | 3422.7741228070176 |                               69.0 |
| 1315.0 | 4054.0 |  2103.850000000006 | 16.992463069202767 | 3424.3065217391304 |                               69.0 |
| 2240.0 | 4120.0 |  3058.336079077446 | 16.586286979725095 | 3416.2092257001646 |                              137.0 |
|  812.0 |  504.0 | 2216.4179104477516 |  16.93587087261899 | 3429.1194029850744 |                               97.0 |
| 1570.0 |  552.0 | 1309.9574468085193 |  17.50685702978504 | 3424.6382978723404 |                               69.0 |
| 1812.0 | 1129.0 |  3850.605947955395 | 16.336177306653244 |   3414.96282527881 |                               97.0 |
| 2210.0 | 2011.0 | 1738.8343949044647 | 17.199354444653835 | 3418.9299363057326 |                               69.0 |
|  377.0 | 2042.0 | 2797.7090239410754 | 16.682993640861422 |  3420.147329650092 |                               97.0 |
| 2158.0 | 2081.0 | 2702.8674033149146 | 16.720438148258875 | 3418.7127071823206 |                               97.0 |
| 1568.0 | 2169.0 |  2808.602189781028 |  16.67877442470672 | 3419.9525547445255 |                               97.0 |
| 1038.0 | 2198.0 |  2304.828413284151 | 16.893403502082407 |   3423.30073800738 |                               97.0 |
| 2204.0 | 2255.0 | 2709.4370860927156 | 16.717802322442772 | 3420.6313465783664 |                               69.0 |
| 1095.0 | 2357.0 |  2663.558823529398 |  16.73634426892481 | 3422.9117647058824 |                               97.0 |
|  934.0 | 2608.0 |  1969.431670282007 | 17.064147706259035 | 3425.5444685466377 |                               69.0 |
|  528.0 | 2800.0 | 2104.7883369330375 | 16.991978928577808 |  3420.974082073434 |                               69.0 |
| 1349.0 | 2910.0 | 14417.672527472489 |  14.90276210737356 | 3438.9274725274727 |                             1457.0 |
| 2016.0 | 2967.0 | 1981.3534482758841 | 17.057595112335157 | 3423.9224137931033 |                               69.0 |
|  968.0 | 3153.0 | 3149.2834532373818 |  16.55447062164081 | 3433.6820143884893 |                              177.0 |
| 1870.0 | 3302.0 | 1312.3290322580724 | 17.504893158249377 |  3432.705376344086 |                               69.0 |
| 2365.0 | 3494.0 | 1525.4825688073179 |   17.3414818763372 |  3420.056880733945 |                               97.0 |
| 1173.0 | 3518.0 | 1813.1653027823195 | 17.153906500773882 |  3438.137479541735 |                              137.0 |
|  923.0 | 3758.0 | 1939.4774193548365 | 17.080788180926348 | 3426.3698924731184 |                               69.0 |
|  624.0 | 3987.0 |  1669.066381156299 | 17.243815976161994 | 3423.1584582441114 |                               69.0 |
| 1936.0 |  449.0 | 2210.3846153846243 |   16.9388303770928 | 3412.8205128205127 |                               69.0 |
|  312.0 |  623.0 | 2864.4516129032127 |  16.65739627393269 | 3426.5806451612902 |                              137.0 |
| 1223.0 |  681.0 | 1761.7908496732125 |  17.18511412491803 | 3430.0610021786492 |                               69.0 |
| 1051.0 | 1791.0 |  2268.084051724116 | 16.910852137980022 | 3420.3900862068967 |                               69.0 |
|  418.0 | 1936.0 | 2634.2110091742943 | 16.748373598825122 | 3422.1009174311926 |                               97.0 |
| 2331.0 | 1956.0 |  2547.523722627724 | 16.784704407844224 | 3417.8193430656934 |                               97.0 |
| 1669.0 | 2289.0 |  2174.778969957086 | 16.956462188159346 |  3420.032188841202 |                               69.0 |
| 1728.0 | 2576.0 |  4118.705785123981 |  16.26309807562049 |  3426.593388429752 |                              137.0 |
| 2242.0 | 2669.0 | 2471.2882096069807 | 16.817691507050327 |  3420.039301310044 |                               69.0 |
| 2189.0 | 2751.0 | 2101.9764492753893 | 16.993430385382954 |  3419.371376811594 |                               97.0 |
|  943.0 | 3097.0 |  1864.467771639058 | 17.123612798147793 |  3431.902394106814 |                               97.0 |
| 1896.0 | 3194.0 | 1532.1877729257685 | 17.336720019284122 |  3431.707423580786 |                               69.0 |
|  331.0 | 3415.0 |  2797.352165725024 | 16.683132139395227 | 3422.6252354048966 |                               97.0 |
